Temperature	Pressure	Property	Source	Model
-36.623221	-0.976471	      Tmin	     TSEOS	 TIP4P2005
-36.874188	-0.970588	      Tmin	     TSEOS	 TIP4P2005
-37.119096	-0.964706	      Tmin	     TSEOS	 TIP4P2005
-37.358166	-0.958824	      Tmin	     TSEOS	 TIP4P2005
-37.591590	-0.952941	      Tmin	     TSEOS	 TIP4P2005
-37.819556	-0.947059	      Tmin	     TSEOS	 TIP4P2005
-38.042248	-0.941176	      Tmin	     TSEOS	 TIP4P2005
-38.259815	-0.935294	      Tmin	     TSEOS	 TIP4P2005
-38.472433	-0.929412	      Tmin	     TSEOS	 TIP4P2005
-38.680218	-0.923529	      Tmin	     TSEOS	 TIP4P2005
-38.883320	-0.917647	      Tmin	     TSEOS	 TIP4P2005
-39.081873	-0.911765	      Tmin	     TSEOS	 TIP4P2005
-39.275989	-0.905882	      Tmin	     TSEOS	 TIP4P2005
-39.465796	-0.900000	      Tmin	     TSEOS	 TIP4P2005
-39.651375	-0.894118	      Tmin	     TSEOS	 TIP4P2005
-39.832854	-0.888235	      Tmin	     TSEOS	 TIP4P2005
-40.010326	-0.882353	      Tmin	     TSEOS	 TIP4P2005
-40.183875	-0.876471	      Tmin	     TSEOS	 TIP4P2005
-40.353603	-0.870588	      Tmin	     TSEOS	 TIP4P2005
-40.519584	-0.864706	      Tmin	     TSEOS	 TIP4P2005
-40.681891	-0.858824	      Tmin	     TSEOS	 TIP4P2005
-40.840620	-0.852941	      Tmin	     TSEOS	 TIP4P2005
-40.995831	-0.847059	      Tmin	     TSEOS	 TIP4P2005
-41.147598	-0.841176	      Tmin	     TSEOS	 TIP4P2005
-41.295988	-0.835294	      Tmin	     TSEOS	 TIP4P2005
-41.441064	-0.829412	      Tmin	     TSEOS	 TIP4P2005
-41.582894	-0.823529	      Tmin	     TSEOS	 TIP4P2005
-41.721527	-0.817647	      Tmin	     TSEOS	 TIP4P2005
-41.857036	-0.811765	      Tmin	     TSEOS	 TIP4P2005
-41.989462	-0.805882	      Tmin	     TSEOS	 TIP4P2005
-42.118866	-0.800000	      Tmin	     TSEOS	 TIP4P2005
-42.245293	-0.794118	      Tmin	     TSEOS	 TIP4P2005
-42.368796	-0.788235	      Tmin	     TSEOS	 TIP4P2005
-42.489426	-0.782353	      Tmin	     TSEOS	 TIP4P2005
-42.607227	-0.776471	      Tmin	     TSEOS	 TIP4P2005
-42.722245	-0.770588	      Tmin	     TSEOS	 TIP4P2005
-42.834519	-0.764706	      Tmin	     TSEOS	 TIP4P2005
-42.944095	-0.758824	      Tmin	     TSEOS	 TIP4P2005
-43.051012	-0.752941	      Tmin	     TSEOS	 TIP4P2005
-43.155311	-0.747059	      Tmin	     TSEOS	 TIP4P2005
-43.257030	-0.741176	      Tmin	     TSEOS	 TIP4P2005
-43.356209	-0.735294	      Tmin	     TSEOS	 TIP4P2005
-43.452880	-0.729412	      Tmin	     TSEOS	 TIP4P2005
-43.547083	-0.723529	      Tmin	     TSEOS	 TIP4P2005
-43.638849	-0.717647	      Tmin	     TSEOS	 TIP4P2005
-43.728209	-0.711765	      Tmin	     TSEOS	 TIP4P2005
-43.815201	-0.705882	      Tmin	     TSEOS	 TIP4P2005
-43.899858	-0.700000	      Tmin	     TSEOS	 TIP4P2005
-43.982208	-0.694118	      Tmin	     TSEOS	 TIP4P2005
-44.062282	-0.688235	      Tmin	     TSEOS	 TIP4P2005
-44.140115	-0.682353	      Tmin	     TSEOS	 TIP4P2005
-44.215727	-0.676471	      Tmin	     TSEOS	 TIP4P2005
-44.289157	-0.670588	      Tmin	     TSEOS	 TIP4P2005
-44.360420	-0.664706	      Tmin	     TSEOS	 TIP4P2005
-44.429546	-0.658824	      Tmin	     TSEOS	 TIP4P2005
-44.496577	-0.652941	      Tmin	     TSEOS	 TIP4P2005
-44.561525	-0.647059	      Tmin	     TSEOS	 TIP4P2005
-44.624418	-0.641176	      Tmin	     TSEOS	 TIP4P2005
-44.685285	-0.635294	      Tmin	     TSEOS	 TIP4P2005
-44.744147	-0.629412	      Tmin	     TSEOS	 TIP4P2005
-44.801028	-0.623529	      Tmin	     TSEOS	 TIP4P2005
-44.855956	-0.617647	      Tmin	     TSEOS	 TIP4P2005
-44.908947	-0.611765	      Tmin	     TSEOS	 TIP4P2005
-44.960033	-0.605882	      Tmin	     TSEOS	 TIP4P2005
-45.009235	-0.600000	      Tmin	     TSEOS	 TIP4P2005
-45.056569	-0.594118	      Tmin	     TSEOS	 TIP4P2005
-45.102061	-0.588235	      Tmin	     TSEOS	 TIP4P2005
-45.145728	-0.582353	      Tmin	     TSEOS	 TIP4P2005
-45.187602	-0.576471	      Tmin	     TSEOS	 TIP4P2005
-45.227695	-0.570588	      Tmin	     TSEOS	 TIP4P2005
-45.266030	-0.564706	      Tmin	     TSEOS	 TIP4P2005
-45.302624	-0.558824	      Tmin	     TSEOS	 TIP4P2005
-45.337504	-0.552941	      Tmin	     TSEOS	 TIP4P2005
-45.370683	-0.547059	      Tmin	     TSEOS	 TIP4P2005
-45.402183	-0.541176	      Tmin	     TSEOS	 TIP4P2005
-45.432020	-0.535294	      Tmin	     TSEOS	 TIP4P2005
-45.460217	-0.529412	      Tmin	     TSEOS	 TIP4P2005
-45.486794	-0.523529	      Tmin	     TSEOS	 TIP4P2005
-45.511759	-0.517647	      Tmin	     TSEOS	 TIP4P2005
-45.535139	-0.511765	      Tmin	     TSEOS	 TIP4P2005
-45.556950	-0.505882	      Tmin	     TSEOS	 TIP4P2005
-45.577209	-0.500000	      Tmin	     TSEOS	 TIP4P2005
-45.595933	-0.494118	      Tmin	     TSEOS	 TIP4P2005
-45.613133	-0.488235	      Tmin	     TSEOS	 TIP4P2005
-45.628835	-0.482353	      Tmin	     TSEOS	 TIP4P2005
-45.643052	-0.476471	      Tmin	     TSEOS	 TIP4P2005
-45.655800	-0.470588	      Tmin	     TSEOS	 TIP4P2005
-45.667094	-0.464706	      Tmin	     TSEOS	 TIP4P2005
-45.676951	-0.458824	      Tmin	     TSEOS	 TIP4P2005
-45.685386	-0.452941	      Tmin	     TSEOS	 TIP4P2005
-45.692413	-0.447059	      Tmin	     TSEOS	 TIP4P2005
-45.698053	-0.441176	      Tmin	     TSEOS	 TIP4P2005
-45.702312	-0.435294	      Tmin	     TSEOS	 TIP4P2005
-45.705212	-0.429412	      Tmin	     TSEOS	 TIP4P2005
-45.706763	-0.423529	      Tmin	     TSEOS	 TIP4P2005
-45.706982	-0.417647	      Tmin	     TSEOS	 TIP4P2005
-45.705879	-0.411765	      Tmin	     TSEOS	 TIP4P2005
-45.703478	-0.405882	      Tmin	     TSEOS	 TIP4P2005
-45.699779	-0.400000	      Tmin	     TSEOS	 TIP4P2005
-45.694805	-0.394118	      Tmin	     TSEOS	 TIP4P2005
-45.688568	-0.388235	      Tmin	     TSEOS	 TIP4P2005
-45.681081	-0.382353	      Tmin	     TSEOS	 TIP4P2005
-45.672354	-0.376471	      Tmin	     TSEOS	 TIP4P2005
-45.662400	-0.370588	      Tmin	     TSEOS	 TIP4P2005
-45.651234	-0.364706	      Tmin	     TSEOS	 TIP4P2005
-45.638875	-0.358824	      Tmin	     TSEOS	 TIP4P2005
-45.625324	-0.352941	      Tmin	     TSEOS	 TIP4P2005
-45.610594	-0.347059	      Tmin	     TSEOS	 TIP4P2005
-45.594710	-0.341176	      Tmin	     TSEOS	 TIP4P2005
-45.577671	-0.335294	      Tmin	     TSEOS	 TIP4P2005
-45.559490	-0.329412	      Tmin	     TSEOS	 TIP4P2005
-45.540187	-0.323529	      Tmin	     TSEOS	 TIP4P2005
-45.519763	-0.317647	      Tmin	     TSEOS	 TIP4P2005
-45.498233	-0.311765	      Tmin	     TSEOS	 TIP4P2005
-45.475611	-0.305882	      Tmin	     TSEOS	 TIP4P2005
-45.451910	-0.300000	      Tmin	     TSEOS	 TIP4P2005
-45.427128	-0.294118	      Tmin	     TSEOS	 TIP4P2005
-45.401292	-0.288235	      Tmin	     TSEOS	 TIP4P2005
-45.374402	-0.282353	      Tmin	     TSEOS	 TIP4P2005
-45.346471	-0.276471	      Tmin	     TSEOS	 TIP4P2005
-45.317508	-0.270588	      Tmin	     TSEOS	 TIP4P2005
-45.287528	-0.264706	      Tmin	     TSEOS	 TIP4P2005
-45.256539	-0.258824	      Tmin	     TSEOS	 TIP4P2005
-45.224544	-0.252941	      Tmin	     TSEOS	 TIP4P2005
-45.191560	-0.247059	      Tmin	     TSEOS	 TIP4P2005
-45.157596	-0.241176	      Tmin	     TSEOS	 TIP4P2005
-45.122660	-0.235294	      Tmin	     TSEOS	 TIP4P2005
-45.086768	-0.229412	      Tmin	     TSEOS	 TIP4P2005
-45.049912	-0.223529	      Tmin	     TSEOS	 TIP4P2005
-45.012110	-0.217647	      Tmin	     TSEOS	 TIP4P2005
-44.973380	-0.211765	      Tmin	     TSEOS	 TIP4P2005
-44.933720	-0.205882	      Tmin	     TSEOS	 TIP4P2005
-44.893141	-0.200000	      Tmin	     TSEOS	 TIP4P2005
-44.851653	-0.194118	      Tmin	     TSEOS	 TIP4P2005
-44.809267	-0.188235	      Tmin	     TSEOS	 TIP4P2005
-44.765983	-0.182353	      Tmin	     TSEOS	 TIP4P2005
-44.721817	-0.176471	      Tmin	     TSEOS	 TIP4P2005
-44.676772	-0.170588	      Tmin	     TSEOS	 TIP4P2005
-44.630860	-0.164706	      Tmin	     TSEOS	 TIP4P2005
-44.584086	-0.158824	      Tmin	     TSEOS	 TIP4P2005
-44.536456	-0.152941	      Tmin	     TSEOS	 TIP4P2005
-44.487982	-0.147059	      Tmin	     TSEOS	 TIP4P2005
-44.438671	-0.141176	      Tmin	     TSEOS	 TIP4P2005
-44.388527	-0.135294	      Tmin	     TSEOS	 TIP4P2005
-44.337563	-0.129412	      Tmin	     TSEOS	 TIP4P2005
-44.285773	-0.123529	      Tmin	     TSEOS	 TIP4P2005
-44.233184	-0.117647	      Tmin	     TSEOS	 TIP4P2005
-44.179783	-0.111765	      Tmin	     TSEOS	 TIP4P2005
-44.125589	-0.105882	      Tmin	     TSEOS	 TIP4P2005
-44.070608	-0.100000	      Tmin	     TSEOS	 TIP4P2005
-44.014839	-0.094118	      Tmin	     TSEOS	 TIP4P2005
-43.958300	-0.088235	      Tmin	     TSEOS	 TIP4P2005
-43.900983	-0.082353	      Tmin	     TSEOS	 TIP4P2005
-43.842906	-0.076471	      Tmin	     TSEOS	 TIP4P2005
-43.784073	-0.070588	      Tmin	     TSEOS	 TIP4P2005
-43.724484	-0.064706	      Tmin	     TSEOS	 TIP4P2005
-43.664155	-0.058824	      Tmin	     TSEOS	 TIP4P2005
-43.603084	-0.052941	      Tmin	     TSEOS	 TIP4P2005
-43.541274	-0.047059	      Tmin	     TSEOS	 TIP4P2005
-43.478739	-0.041176	      Tmin	     TSEOS	 TIP4P2005
-43.415484	-0.035294	      Tmin	     TSEOS	 TIP4P2005
-43.351510	-0.029412	      Tmin	     TSEOS	 TIP4P2005
-43.286822	-0.023529	      Tmin	     TSEOS	 TIP4P2005
-43.221430	-0.017647	      Tmin	     TSEOS	 TIP4P2005
-43.155332	-0.011765	      Tmin	     TSEOS	 TIP4P2005
-43.088541	-0.005882	      Tmin	     TSEOS	 TIP4P2005
-43.021062	0.000000	      Tmin	     TSEOS	 TIP4P2005
-42.952887	0.005882	      Tmin	     TSEOS	 TIP4P2005
-42.884041	0.011765	      Tmin	     TSEOS	 TIP4P2005
-42.814509	0.017647	      Tmin	     TSEOS	 TIP4P2005
-42.744310	0.023529	      Tmin	     TSEOS	 TIP4P2005
-42.673443	0.029412	      Tmin	     TSEOS	 TIP4P2005
-42.601916	0.035294	      Tmin	     TSEOS	 TIP4P2005
-42.529724	0.041176	      Tmin	     TSEOS	 TIP4P2005
-42.456880	0.047059	      Tmin	     TSEOS	 TIP4P2005
-42.383389	0.052941	      Tmin	     TSEOS	 TIP4P2005
-42.309249	0.058824	      Tmin	     TSEOS	 TIP4P2005
-42.234470	0.064706	      Tmin	     TSEOS	 TIP4P2005
-42.159057	0.070588	      Tmin	     TSEOS	 TIP4P2005
-42.083002	0.076471	      Tmin	     TSEOS	 TIP4P2005
-42.006321	0.082353	      Tmin	     TSEOS	 TIP4P2005
-41.929014	0.088235	      Tmin	     TSEOS	 TIP4P2005
-41.851079	0.094118	      Tmin	     TSEOS	 TIP4P2005
-41.772532	0.100000	      Tmin	     TSEOS	 TIP4P2005
-41.693368	0.105882	      Tmin	     TSEOS	 TIP4P2005
-41.613589	0.111765	      Tmin	     TSEOS	 TIP4P2005
-41.533206	0.117647	      Tmin	     TSEOS	 TIP4P2005
-41.452218	0.123529	      Tmin	     TSEOS	 TIP4P2005
-41.370628	0.129412	      Tmin	     TSEOS	 TIP4P2005
-41.288440	0.135294	      Tmin	     TSEOS	 TIP4P2005
-41.205654	0.141176	      Tmin	     TSEOS	 TIP4P2005
-41.122276	0.147059	      Tmin	     TSEOS	 TIP4P2005
-41.038311	0.152941	      Tmin	     TSEOS	 TIP4P2005
-40.953758	0.158824	      Tmin	     TSEOS	 TIP4P2005
-40.868622	0.164706	      Tmin	     TSEOS	 TIP4P2005
-40.782905	0.170588	      Tmin	     TSEOS	 TIP4P2005
-40.696610	0.176471	      Tmin	     TSEOS	 TIP4P2005
-40.609741	0.182353	      Tmin	     TSEOS	 TIP4P2005
-40.522295	0.188235	      Tmin	     TSEOS	 TIP4P2005
-40.434284	0.194118	      Tmin	     TSEOS	 TIP4P2005
-40.345700	0.200000	      Tmin	     TSEOS	 TIP4P2005
-40.256556	0.205882	      Tmin	     TSEOS	 TIP4P2005
-40.166846	0.211765	      Tmin	     TSEOS	 TIP4P2005
-40.076575	0.217647	      Tmin	     TSEOS	 TIP4P2005
-39.985746	0.223529	      Tmin	     TSEOS	 TIP4P2005
-39.894364	0.229412	      Tmin	     TSEOS	 TIP4P2005
-39.802421	0.235294	      Tmin	     TSEOS	 TIP4P2005
-39.709929	0.241176	      Tmin	     TSEOS	 TIP4P2005
-39.616886	0.247059	      Tmin	     TSEOS	 TIP4P2005
-39.523292	0.252941	      Tmin	     TSEOS	 TIP4P2005
-39.429151	0.258824	      Tmin	     TSEOS	 TIP4P2005
-39.334473	0.264706	      Tmin	     TSEOS	 TIP4P2005
-39.239243	0.270588	      Tmin	     TSEOS	 TIP4P2005
-39.143472	0.276471	      Tmin	     TSEOS	 TIP4P2005
-39.047165	0.282353	      Tmin	     TSEOS	 TIP4P2005
-38.950320	0.288235	      Tmin	     TSEOS	 TIP4P2005
-38.852935	0.294118	      Tmin	     TSEOS	 TIP4P2005
-38.755018	0.300000	      Tmin	     TSEOS	 TIP4P2005
-38.656563	0.305882	      Tmin	     TSEOS	 TIP4P2005
-38.557576	0.311765	      Tmin	     TSEOS	 TIP4P2005
-38.458061	0.317647	      Tmin	     TSEOS	 TIP4P2005
-38.358013	0.323529	      Tmin	     TSEOS	 TIP4P2005
-38.257436	0.329412	      Tmin	     TSEOS	 TIP4P2005
-38.156327	0.335294	      Tmin	     TSEOS	 TIP4P2005
-38.054695	0.341176	      Tmin	     TSEOS	 TIP4P2005
-37.952538	0.347059	      Tmin	     TSEOS	 TIP4P2005
-37.849854	0.352941	      Tmin	     TSEOS	 TIP4P2005
-37.746642	0.358824	      Tmin	     TSEOS	 TIP4P2005
-37.642909	0.364706	      Tmin	     TSEOS	 TIP4P2005
-37.538657	0.370588	      Tmin	     TSEOS	 TIP4P2005
-37.433881	0.376471	      Tmin	     TSEOS	 TIP4P2005
-37.328582	0.382353	      Tmin	     TSEOS	 TIP4P2005
-37.222758	0.388235	      Tmin	     TSEOS	 TIP4P2005
-37.116425	0.394118	      Tmin	     TSEOS	 TIP4P2005
-37.009564	0.400000	      Tmin	     TSEOS	 TIP4P2005
-36.902187	0.405882	      Tmin	     TSEOS	 TIP4P2005
-36.794289	0.411765	      Tmin	     TSEOS	 TIP4P2005
-36.685873	0.417647	      Tmin	     TSEOS	 TIP4P2005
-36.576941	0.423529	      Tmin	     TSEOS	 TIP4P2005
-36.467487	0.429412	      Tmin	     TSEOS	 TIP4P2005
-36.357521	0.435294	      Tmin	     TSEOS	 TIP4P2005
-36.247033	0.441176	      Tmin	     TSEOS	 TIP4P2005
-36.136030	0.447059	      Tmin	     TSEOS	 TIP4P2005
-36.024508	0.452941	      Tmin	     TSEOS	 TIP4P2005
-35.912468	0.458824	      Tmin	     TSEOS	 TIP4P2005
-35.799912	0.464706	      Tmin	     TSEOS	 TIP4P2005
-35.686840	0.470588	      Tmin	     TSEOS	 TIP4P2005
-35.573247	0.476471	      Tmin	     TSEOS	 TIP4P2005
-35.459136	0.482353	      Tmin	     TSEOS	 TIP4P2005
-35.344510	0.488235	      Tmin	     TSEOS	 TIP4P2005
-35.229363	0.494118	      Tmin	     TSEOS	 TIP4P2005
-35.113699	0.500000	      Tmin	     TSEOS	 TIP4P2005
-34.997518	0.505882	      Tmin	     TSEOS	 TIP4P2005
-34.880811	0.511765	      Tmin	     TSEOS	 TIP4P2005
-34.763589	0.517647	      Tmin	     TSEOS	 TIP4P2005
-34.645844	0.523529	      Tmin	     TSEOS	 TIP4P2005
-34.527577	0.529412	      Tmin	     TSEOS	 TIP4P2005
-34.408790	0.535294	      Tmin	     TSEOS	 TIP4P2005
-34.289477	0.541176	      Tmin	     TSEOS	 TIP4P2005
-34.169643	0.547059	      Tmin	     TSEOS	 TIP4P2005
-34.049288	0.552941	      Tmin	     TSEOS	 TIP4P2005
-33.928403	0.558824	      Tmin	     TSEOS	 TIP4P2005
-33.806991	0.564706	      Tmin	     TSEOS	 TIP4P2005
-33.685059	0.570588	      Tmin	     TSEOS	 TIP4P2005
-33.562593	0.576471	      Tmin	     TSEOS	 TIP4P2005
-33.439603	0.582353	      Tmin	     TSEOS	 TIP4P2005
-33.316080	0.588235	      Tmin	     TSEOS	 TIP4P2005
-33.192028	0.594118	      Tmin	     TSEOS	 TIP4P2005
-33.067442	0.600000	      Tmin	     TSEOS	 TIP4P2005
-32.942322	0.605882	      Tmin	     TSEOS	 TIP4P2005
-32.816669	0.611765	      Tmin	     TSEOS	 TIP4P2005
-32.690478	0.617647	      Tmin	     TSEOS	 TIP4P2005
-32.563751	0.623529	      Tmin	     TSEOS	 TIP4P2005
-32.436482	0.629412	      Tmin	     TSEOS	 TIP4P2005
-32.308675	0.635294	      Tmin	     TSEOS	 TIP4P2005
-32.180323	0.641176	      Tmin	     TSEOS	 TIP4P2005
-32.051432	0.647059	      Tmin	     TSEOS	 TIP4P2005
-31.921992	0.652941	      Tmin	     TSEOS	 TIP4P2005
-31.792003	0.658824	      Tmin	     TSEOS	 TIP4P2005
-31.661472	0.664706	      Tmin	     TSEOS	 TIP4P2005
-31.530386	0.670588	      Tmin	     TSEOS	 TIP4P2005
