Temperature	Pressure	Property	Source	Model
0.197790	1.157273	      Tmax	     TSEOS	 TIP4P2005
0.198816	1.163416	      Tmax	     TSEOS	 TIP4P2005
0.199836	1.169569	      Tmax	     TSEOS	 TIP4P2005
0.200851	1.175733	      Tmax	     TSEOS	 TIP4P2005
0.201860	1.181908	      Tmax	     TSEOS	 TIP4P2005
0.202863	1.188092	      Tmax	     TSEOS	 TIP4P2005
0.203860	1.194287	      Tmax	     TSEOS	 TIP4P2005
0.204852	1.200492	      Tmax	     TSEOS	 TIP4P2005
0.205838	1.206707	      Tmax	     TSEOS	 TIP4P2005
0.206818	1.212932	      Tmax	     TSEOS	 TIP4P2005
0.207794	1.219168	      Tmax	     TSEOS	 TIP4P2005
0.208763	1.225413	      Tmax	     TSEOS	 TIP4P2005
0.209728	1.231668	      Tmax	     TSEOS	 TIP4P2005
0.210687	1.237933	      Tmax	     TSEOS	 TIP4P2005
0.211641	1.244208	      Tmax	     TSEOS	 TIP4P2005
0.212589	1.250493	      Tmax	     TSEOS	 TIP4P2005
0.213532	1.256788	      Tmax	     TSEOS	 TIP4P2005
0.214471	1.263092	      Tmax	     TSEOS	 TIP4P2005
0.215404	1.269407	      Tmax	     TSEOS	 TIP4P2005
0.216331	1.275730	      Tmax	     TSEOS	 TIP4P2005
0.217254	1.282064	      Tmax	     TSEOS	 TIP4P2005
0.218172	1.288407	      Tmax	     TSEOS	 TIP4P2005
0.219085	1.294760	      Tmax	     TSEOS	 TIP4P2005
0.219993	1.301123	      Tmax	     TSEOS	 TIP4P2005
0.220896	1.307495	      Tmax	     TSEOS	 TIP4P2005
0.221794	1.313876	      Tmax	     TSEOS	 TIP4P2005
0.222687	1.320267	      Tmax	     TSEOS	 TIP4P2005
0.223575	1.326668	      Tmax	     TSEOS	 TIP4P2005
0.224459	1.333078	      Tmax	     TSEOS	 TIP4P2005
0.225338	1.339497	      Tmax	     TSEOS	 TIP4P2005
0.226212	1.345926	      Tmax	     TSEOS	 TIP4P2005
0.227081	1.352364	      Tmax	     TSEOS	 TIP4P2005
0.227946	1.358812	      Tmax	     TSEOS	 TIP4P2005
0.228806	1.365269	      Tmax	     TSEOS	 TIP4P2005
0.229662	1.371736	      Tmax	     TSEOS	 TIP4P2005
0.230513	1.378212	      Tmax	     TSEOS	 TIP4P2005
0.231359	1.384697	      Tmax	     TSEOS	 TIP4P2005
0.232201	1.391192	      Tmax	     TSEOS	 TIP4P2005
0.233038	1.397695	      Tmax	     TSEOS	 TIP4P2005
0.233871	1.404209	      Tmax	     TSEOS	 TIP4P2005
0.234700	1.410731	      Tmax	     TSEOS	 TIP4P2005
0.235524	1.417263	      Tmax	     TSEOS	 TIP4P2005
0.236343	1.423804	      Tmax	     TSEOS	 TIP4P2005
0.237159	1.430355	      Tmax	     TSEOS	 TIP4P2005
0.237969	1.436914	      Tmax	     TSEOS	 TIP4P2005
0.238776	1.443483	      Tmax	     TSEOS	 TIP4P2005
0.239578	1.450062	      Tmax	     TSEOS	 TIP4P2005
0.240376	1.456649	      Tmax	     TSEOS	 TIP4P2005
0.241170	1.463246	      Tmax	     TSEOS	 TIP4P2005
0.241959	1.469853	      Tmax	     TSEOS	 TIP4P2005
0.242744	1.476468	      Tmax	     TSEOS	 TIP4P2005
0.243525	1.483093	      Tmax	     TSEOS	 TIP4P2005
0.244302	1.489727	      Tmax	     TSEOS	 TIP4P2005
0.245074	1.496370	      Tmax	     TSEOS	 TIP4P2005
0.245842	1.503023	      Tmax	     TSEOS	 TIP4P2005
0.246607	1.509685	      Tmax	     TSEOS	 TIP4P2005
0.247367	1.516357	      Tmax	     TSEOS	 TIP4P2005
0.248123	1.523037	      Tmax	     TSEOS	 TIP4P2005
0.248874	1.529727	      Tmax	     TSEOS	 TIP4P2005
0.249622	1.536427	      Tmax	     TSEOS	 TIP4P2005
0.250366	1.543136	      Tmax	     TSEOS	 TIP4P2005
0.251105	1.549854	      Tmax	     TSEOS	 TIP4P2005
0.251841	1.556582	      Tmax	     TSEOS	 TIP4P2005
0.252573	1.563319	      Tmax	     TSEOS	 TIP4P2005
0.253300	1.570065	      Tmax	     TSEOS	 TIP4P2005
0.254024	1.576821	      Tmax	     TSEOS	 TIP4P2005
0.254743	1.583586	      Tmax	     TSEOS	 TIP4P2005
0.255459	1.590361	      Tmax	     TSEOS	 TIP4P2005
0.256170	1.597146	      Tmax	     TSEOS	 TIP4P2005
0.256878	1.603940	      Tmax	     TSEOS	 TIP4P2005
0.257581	1.610743	      Tmax	     TSEOS	 TIP4P2005
0.258281	1.617556	      Tmax	     TSEOS	 TIP4P2005
0.258977	1.624379	      Tmax	     TSEOS	 TIP4P2005
0.259669	1.631211	      Tmax	     TSEOS	 TIP4P2005
0.260356	1.638053	      Tmax	     TSEOS	 TIP4P2005
0.261040	1.644905	      Tmax	     TSEOS	 TIP4P2005
0.261720	1.651767	      Tmax	     TSEOS	 TIP4P2005
0.262397	1.658638	      Tmax	     TSEOS	 TIP4P2005
0.263069	1.665519	      Tmax	     TSEOS	 TIP4P2005
0.263737	1.672409	      Tmax	     TSEOS	 TIP4P2005
0.264402	1.679310	      Tmax	     TSEOS	 TIP4P2005
0.265062	1.686220	      Tmax	     TSEOS	 TIP4P2005
0.265719	1.693141	      Tmax	     TSEOS	 TIP4P2005
0.266372	1.700071	      Tmax	     TSEOS	 TIP4P2005
0.267021	1.707011	      Tmax	     TSEOS	 TIP4P2005
0.267666	1.713962	      Tmax	     TSEOS	 TIP4P2005
0.268307	1.720922	      Tmax	     TSEOS	 TIP4P2005
0.268944	1.727892	      Tmax	     TSEOS	 TIP4P2005
0.269578	1.734873	      Tmax	     TSEOS	 TIP4P2005
0.270207	1.741864	      Tmax	     TSEOS	 TIP4P2005
0.270833	1.748865	      Tmax	     TSEOS	 TIP4P2005
0.271455	1.755876	      Tmax	     TSEOS	 TIP4P2005
0.272073	1.762898	      Tmax	     TSEOS	 TIP4P2005
0.272687	1.769930	      Tmax	     TSEOS	 TIP4P2005
0.273297	1.776972	      Tmax	     TSEOS	 TIP4P2005
0.273904	1.784025	      Tmax	     TSEOS	 TIP4P2005
0.274506	1.791088	      Tmax	     TSEOS	 TIP4P2005
0.275105	1.798162	      Tmax	     TSEOS	 TIP4P2005
0.275699	1.805247	      Tmax	     TSEOS	 TIP4P2005
0.276290	1.812342	      Tmax	     TSEOS	 TIP4P2005
0.276877	1.819448	      Tmax	     TSEOS	 TIP4P2005
0.277460	1.826565	      Tmax	     TSEOS	 TIP4P2005
0.278039	1.833693	      Tmax	     TSEOS	 TIP4P2005
0.278615	1.840831	      Tmax	     TSEOS	 TIP4P2005
0.279186	1.847981	      Tmax	     TSEOS	 TIP4P2005
0.279753	1.855141	      Tmax	     TSEOS	 TIP4P2005
0.280317	1.862313	      Tmax	     TSEOS	 TIP4P2005
0.280876	1.869496	      Tmax	     TSEOS	 TIP4P2005
0.281432	1.876690	      Tmax	     TSEOS	 TIP4P2005
0.281983	1.883895	      Tmax	     TSEOS	 TIP4P2005
0.282531	1.891112	      Tmax	     TSEOS	 TIP4P2005
0.283074	1.898340	      Tmax	     TSEOS	 TIP4P2005
0.283614	1.905580	      Tmax	     TSEOS	 TIP4P2005
0.284149	1.912831	      Tmax	     TSEOS	 TIP4P2005
0.284681	1.920094	      Tmax	     TSEOS	 TIP4P2005
0.285208	1.927369	      Tmax	     TSEOS	 TIP4P2005
0.285731	1.934656	      Tmax	     TSEOS	 TIP4P2005
0.286251	1.941954	      Tmax	     TSEOS	 TIP4P2005
0.286766	1.949265	      Tmax	     TSEOS	 TIP4P2005
0.287277	1.956587	      Tmax	     TSEOS	 TIP4P2005
0.287784	1.963922	      Tmax	     TSEOS	 TIP4P2005
0.288287	1.971269	      Tmax	     TSEOS	 TIP4P2005
0.288785	1.978628	      Tmax	     TSEOS	 TIP4P2005
0.289280	1.986000	      Tmax	     TSEOS	 TIP4P2005
0.289770	1.993385	      Tmax	     TSEOS	 TIP4P2005
0.290256	2.000781	      Tmax	     TSEOS	 TIP4P2005
0.290738	2.008191	      Tmax	     TSEOS	 TIP4P2005
0.291215	2.015614	      Tmax	     TSEOS	 TIP4P2005
0.291688	2.023049	      Tmax	     TSEOS	 TIP4P2005
0.292157	2.030498	      Tmax	     TSEOS	 TIP4P2005
0.292622	2.037959	      Tmax	     TSEOS	 TIP4P2005
0.293082	2.045434	      Tmax	     TSEOS	 TIP4P2005
0.293538	2.052923	      Tmax	     TSEOS	 TIP4P2005
0.293989	2.060424	      Tmax	     TSEOS	 TIP4P2005
0.294436	2.067940	      Tmax	     TSEOS	 TIP4P2005
0.294878	2.075469	      Tmax	     TSEOS	 TIP4P2005
0.295316	2.083012	      Tmax	     TSEOS	 TIP4P2005
0.295749	2.090569	      Tmax	     TSEOS	 TIP4P2005
0.296178	2.098140	      Tmax	     TSEOS	 TIP4P2005
0.296602	2.105725	      Tmax	     TSEOS	 TIP4P2005
0.297021	2.113324	      Tmax	     TSEOS	 TIP4P2005
0.297436	2.120938	      Tmax	     TSEOS	 TIP4P2005
0.297846	2.128567	      Tmax	     TSEOS	 TIP4P2005
0.298251	2.136211	      Tmax	     TSEOS	 TIP4P2005
0.298651	2.143869	      Tmax	     TSEOS	 TIP4P2005
0.299047	2.151542	      Tmax	     TSEOS	 TIP4P2005
0.299438	2.159231	      Tmax	     TSEOS	 TIP4P2005
0.299823	2.166935	      Tmax	     TSEOS	 TIP4P2005
0.300204	2.174654	      Tmax	     TSEOS	 TIP4P2005
0.300580	2.182389	      Tmax	     TSEOS	 TIP4P2005
0.300950	2.190140	      Tmax	     TSEOS	 TIP4P2005
0.301316	2.197907	      Tmax	     TSEOS	 TIP4P2005
0.301676	2.205690	      Tmax	     TSEOS	 TIP4P2005
0.302031	2.213490	      Tmax	     TSEOS	 TIP4P2005
0.302381	2.221306	      Tmax	     TSEOS	 TIP4P2005
0.302726	2.229138	      Tmax	     TSEOS	 TIP4P2005
0.303065	2.236988	      Tmax	     TSEOS	 TIP4P2005
0.303399	2.244855	      Tmax	     TSEOS	 TIP4P2005
0.303727	2.252739	      Tmax	     TSEOS	 TIP4P2005
0.304049	2.260640	      Tmax	     TSEOS	 TIP4P2005
0.304367	2.268559	      Tmax	     TSEOS	 TIP4P2005
0.304678	2.276496	      Tmax	     TSEOS	 TIP4P2005
0.304983	2.284451	      Tmax	     TSEOS	 TIP4P2005
0.305283	2.292424	      Tmax	     TSEOS	 TIP4P2005
0.305577	2.300416	      Tmax	     TSEOS	 TIP4P2005
0.305865	2.308427	      Tmax	     TSEOS	 TIP4P2005
0.306147	2.316456	      Tmax	     TSEOS	 TIP4P2005
0.306423	2.324505	      Tmax	     TSEOS	 TIP4P2005
0.306693	2.332573	      Tmax	     TSEOS	 TIP4P2005
0.306956	2.340662	      Tmax	     TSEOS	 TIP4P2005
0.307213	2.348769	      Tmax	     TSEOS	 TIP4P2005
0.307464	2.356898	      Tmax	     TSEOS	 TIP4P2005
0.307708	2.365046	      Tmax	     TSEOS	 TIP4P2005
0.307945	2.373216	      Tmax	     TSEOS	 TIP4P2005
0.308176	2.381406	      Tmax	     TSEOS	 TIP4P2005
0.308400	2.389618	      Tmax	     TSEOS	 TIP4P2005
0.308617	2.397852	      Tmax	     TSEOS	 TIP4P2005
0.308828	2.406107	      Tmax	     TSEOS	 TIP4P2005
0.309031	2.414385	      Tmax	     TSEOS	 TIP4P2005
0.309227	2.422685	      Tmax	     TSEOS	 TIP4P2005
0.309415	2.431008	      Tmax	     TSEOS	 TIP4P2005
0.309597	2.439355	      Tmax	     TSEOS	 TIP4P2005
0.309770	2.447725	      Tmax	     TSEOS	 TIP4P2005
0.309936	2.456119	      Tmax	     TSEOS	 TIP4P2005
0.310095	2.464537	      Tmax	     TSEOS	 TIP4P2005
0.310245	2.472980	      Tmax	     TSEOS	 TIP4P2005
0.310387	2.481448	      Tmax	     TSEOS	 TIP4P2005
0.310522	2.489941	      Tmax	     TSEOS	 TIP4P2005
0.310648	2.498460	      Tmax	     TSEOS	 TIP4P2005
0.310765	2.507006	      Tmax	     TSEOS	 TIP4P2005
0.310874	2.515578	      Tmax	     TSEOS	 TIP4P2005
0.310974	2.524177	      Tmax	     TSEOS	 TIP4P2005
0.311066	2.532804	      Tmax	     TSEOS	 TIP4P2005
0.311148	2.541459	      Tmax	     TSEOS	 TIP4P2005
0.311221	2.550142	      Tmax	     TSEOS	 TIP4P2005
0.311285	2.558854	      Tmax	     TSEOS	 TIP4P2005
0.311339	2.567596	      Tmax	     TSEOS	 TIP4P2005
0.311383	2.576368	      Tmax	     TSEOS	 TIP4P2005
0.311418	2.585171	      Tmax	     TSEOS	 TIP4P2005
0.311442	2.594004	      Tmax	     TSEOS	 TIP4P2005
0.311456	2.602869	      Tmax	     TSEOS	 TIP4P2005
0.311460	2.611767	      Tmax	     TSEOS	 TIP4P2005
0.311453	2.620697	      Tmax	     TSEOS	 TIP4P2005
0.311435	2.629661	      Tmax	     TSEOS	 TIP4P2005
0.311406	2.638659	      Tmax	     TSEOS	 TIP4P2005
0.311365	2.647692	      Tmax	     TSEOS	 TIP4P2005
0.311313	2.656760	      Tmax	     TSEOS	 TIP4P2005
0.311248	2.665865	      Tmax	     TSEOS	 TIP4P2005
0.311172	2.675006	      Tmax	     TSEOS	 TIP4P2005
0.311083	2.684185	      Tmax	     TSEOS	 TIP4P2005
0.310981	2.693403	      Tmax	     TSEOS	 TIP4P2005
0.310867	2.702660	      Tmax	     TSEOS	 TIP4P2005
0.310739	2.711957	      Tmax	     TSEOS	 TIP4P2005
0.310597	2.721295	      Tmax	     TSEOS	 TIP4P2005
0.310442	2.730675	      Tmax	     TSEOS	 TIP4P2005
0.310272	2.740098	      Tmax	     TSEOS	 TIP4P2005
0.310088	2.749565	      Tmax	     TSEOS	 TIP4P2005
0.309888	2.759076	      Tmax	     TSEOS	 TIP4P2005
0.309673	2.768634	      Tmax	     TSEOS	 TIP4P2005
0.309443	2.778238	      Tmax	     TSEOS	 TIP4P2005
0.309196	2.787891	      Tmax	     TSEOS	 TIP4P2005
0.308932	2.797592	      Tmax	     TSEOS	 TIP4P2005
0.308652	2.807345	      Tmax	     TSEOS	 TIP4P2005
0.308354	2.817149	      Tmax	     TSEOS	 TIP4P2005
0.308038	2.827006	      Tmax	     TSEOS	 TIP4P2005
0.307703	2.836918	      Tmax	     TSEOS	 TIP4P2005
0.307350	2.846885	      Tmax	     TSEOS	 TIP4P2005
0.306976	2.856910	      Tmax	     TSEOS	 TIP4P2005
0.306583	2.866994	      Tmax	     TSEOS	 TIP4P2005
0.306169	2.877139	      Tmax	     TSEOS	 TIP4P2005
0.305733	2.887346	      Tmax	     TSEOS	 TIP4P2005
0.305275	2.897617	      Tmax	     TSEOS	 TIP4P2005
0.304795	2.907954	      Tmax	     TSEOS	 TIP4P2005
0.304291	2.918359	      Tmax	     TSEOS	 TIP4P2005
0.303763	2.928835	      Tmax	     TSEOS	 TIP4P2005
0.303210	2.939382	      Tmax	     TSEOS	 TIP4P2005
0.302631	2.950004	      Tmax	     TSEOS	 TIP4P2005
0.302025	2.960703	      Tmax	     TSEOS	 TIP4P2005
0.301391	2.971482	      Tmax	     TSEOS	 TIP4P2005
0.300728	2.982342	      Tmax	     TSEOS	 TIP4P2005
0.300036	2.993288	      Tmax	     TSEOS	 TIP4P2005
0.299313	3.004322	      Tmax	     TSEOS	 TIP4P2005
0.298558	3.015446	      Tmax	     TSEOS	 TIP4P2005
0.297770	3.026665	      Tmax	     TSEOS	 TIP4P2005
0.296947	3.037982	      Tmax	     TSEOS	 TIP4P2005
0.296088	3.049400	      Tmax	     TSEOS	 TIP4P2005
0.295192	3.060924	      Tmax	     TSEOS	 TIP4P2005
0.294257	3.072558	      Tmax	     TSEOS	 TIP4P2005
0.293281	3.084307	      Tmax	     TSEOS	 TIP4P2005
0.292263	3.096174	      Tmax	     TSEOS	 TIP4P2005
0.291200	3.108166	      Tmax	     TSEOS	 TIP4P2005
0.290090	3.120287	      Tmax	     TSEOS	 TIP4P2005
0.288932	3.132545	      Tmax	     TSEOS	 TIP4P2005
0.287723	3.144944	      Tmax	     TSEOS	 TIP4P2005
0.286461	3.157492	      Tmax	     TSEOS	 TIP4P2005
0.285142	3.170197	      Tmax	     TSEOS	 TIP4P2005
0.283764	3.183066	      Tmax	     TSEOS	 TIP4P2005
0.282323	3.196108	      Tmax	     TSEOS	 TIP4P2005
0.280817	3.209332	      Tmax	     TSEOS	 TIP4P2005
0.279240	3.222749	      Tmax	     TSEOS	 TIP4P2005
0.277589	3.236370	      Tmax	     TSEOS	 TIP4P2005
0.275860	3.250207	      Tmax	     TSEOS	 TIP4P2005
0.274047	3.264274	      Tmax	     TSEOS	 TIP4P2005
0.272144	3.278586	      Tmax	     TSEOS	 TIP4P2005
0.270146	3.293159	      Tmax	     TSEOS	 TIP4P2005
0.268046	3.308012	      Tmax	     TSEOS	 TIP4P2005
0.265836	3.323166	      Tmax	     TSEOS	 TIP4P2005
0.263507	3.338643	      Tmax	     TSEOS	 TIP4P2005
0.261049	3.354471	      Tmax	     TSEOS	 TIP4P2005
0.258452	3.370678	      Tmax	     TSEOS	 TIP4P2005
0.255703	3.387300	      Tmax	     TSEOS	 TIP4P2005
0.252787	3.404375	      Tmax	     TSEOS	 TIP4P2005
0.249687	3.421950	      Tmax	     TSEOS	 TIP4P2005
0.246383	3.440078	      Tmax	     TSEOS	 TIP4P2005
0.242852	3.458823	      Tmax	     TSEOS	 TIP4P2005
0.239065	3.478261	      Tmax	     TSEOS	 TIP4P2005
0.234989	3.498486	      Tmax	     TSEOS	 TIP4P2005
0.230580	3.519612	      Tmax	     TSEOS	 TIP4P2005
0.225786	3.541783	      Tmax	     TSEOS	 TIP4P2005
0.220539	3.565186	      Tmax	     TSEOS	 TIP4P2005
0.214748	3.590066	      Tmax	     TSEOS	 TIP4P2005
0.208289	3.616760	      Tmax	     TSEOS	 TIP4P2005
0.200989	3.645748	      Tmax	     TSEOS	 TIP4P2005
0.192580	3.677759	      Tmax	     TSEOS	 TIP4P2005
0.182627	3.713988	      Tmax	     TSEOS	 TIP4P2005
0.170323	3.756665	      Tmax	     TSEOS	 TIP4P2005
0.153797	3.810956	      Tmax	     TSEOS	 TIP4P2005
0.126192	3.895939	      Tmax	     TSEOS	 TIP4P2005
0.110775	3.940813	      Tmax	     TSEOS	 TIP4P2005
0.091512	3.997059	      Tmax	     TSEOS	 TIP4P2005
0.294901	2.828586	      Tmax	    Madrid+Princeton	 TIP4P2005
0.305612	2.360950	      Tmax	    Madrid+Princeton	 TIP4P2005
0.288964	1.967754	      Tmax	    Madrid+Princeton	 TIP4P2005
0.260783	1.614634	      Tmax	    Madrid+Princeton	 TIP4P2005
0.232389	1.348630	      Tmax	    Madrid+Princeton	 TIP4P2005
0.190368	1.099538	      Tmax	    Madrid+Princeton	 TIP4P2005
0.129403	0.846861	      Tmax	    Madrid+Princeton	 TIP4P2005
0.034340	0.664252	      Tmax	    Madrid+Princeton	 TIP4P2005
-0.088195	0.622549	      Tmax	    Madrid+Princeton	 TIP4P2005
0.291046	2.911759	      Tmax	      Madrid+Princeton	 TIP4P2005
0.297212	2.398697	      Tmax	      Madrid+Princeton	 TIP4P2005
0.283417	1.969208	      Tmax	      Madrid+Princeton	 TIP4P2005
0.263866	1.581120	      Tmax	      Madrid+Princeton	 TIP4P2005
0.228371	1.249332	      Tmax	      Madrid+Princeton	 TIP4P2005
