Temperature	Pressure	Property	Source	Model
0.572545	-0.585985	       KtM	    LGRxn1	LatticeGasRx
0.572626	-0.583166	       KtM	    LGRxn1	LatticeGasRx
0.573383	-0.555110	       KtM	    LGRxn1	LatticeGasRx
0.574121	-0.527054	       KtM	    LGRxn1	LatticeGasRx
0.574349	-0.517936	       KtM	    LGRxn1	LatticeGasRx
0.574837	-0.498998	       KtM	    LGRxn1	LatticeGasRx
0.575531	-0.470942	       KtM	    LGRxn1	LatticeGasRx
0.576152	-0.445068	       KtM	    LGRxn1	LatticeGasRx
0.576206	-0.442886	       KtM	    LGRxn1	LatticeGasRx
0.576858	-0.414830	       KtM	    LGRxn1	LatticeGasRx
0.577491	-0.386774	       KtM	    LGRxn1	LatticeGasRx
0.577956	-0.365290	       KtM	    LGRxn1	LatticeGasRx
0.578103	-0.358717	       KtM	    LGRxn1	LatticeGasRx
0.578693	-0.330661	       KtM	    LGRxn1	LatticeGasRx
0.579264	-0.302605	       KtM	    LGRxn1	LatticeGasRx
0.579760	-0.277287	       KtM	    LGRxn1	LatticeGasRx
0.579815	-0.274549	       KtM	    LGRxn1	LatticeGasRx
0.580344	-0.246493	       KtM	    LGRxn1	LatticeGasRx
0.580853	-0.218437	       KtM	    LGRxn1	LatticeGasRx
0.581342	-0.190381	       KtM	    LGRxn1	LatticeGasRx
0.581563	-0.176942	       KtM	    LGRxn1	LatticeGasRx
0.581811	-0.162325	       KtM	    LGRxn1	LatticeGasRx
0.582259	-0.134269	       KtM	    LGRxn1	LatticeGasRx
0.582686	-0.106212	       KtM	    LGRxn1	LatticeGasRx
0.583094	-0.078156	       KtM	    LGRxn1	LatticeGasRx
0.583367	-0.058219	       KtM	    LGRxn1	LatticeGasRx
0.583481	-0.050100	       KtM	    LGRxn1	LatticeGasRx
0.583847	-0.022044	       KtM	    LGRxn1	LatticeGasRx
0.584192	0.006012	       KtM	    LGRxn1	LatticeGasRx
0.584517	0.034068	       KtM	    LGRxn1	LatticeGasRx
0.584822	0.062124	       KtM	    LGRxn1	LatticeGasRx
0.585105	0.090180	       KtM	    LGRxn1	LatticeGasRx
0.585170	0.097292	       KtM	    LGRxn1	LatticeGasRx
0.585367	0.118236	       KtM	    LGRxn1	LatticeGasRx
0.585608	0.146293	       KtM	    LGRxn1	LatticeGasRx
0.585828	0.174349	       KtM	    LGRxn1	LatticeGasRx
0.586026	0.202405	       KtM	    LGRxn1	LatticeGasRx
0.586203	0.230461	       KtM	    LGRxn1	LatticeGasRx
