Temperature	Pressure	Property	Source	Model
0.203030	13.030303	       LLT	    LGRxn3	LatticeGasRx
0.200000	13.333333	       LLT	    LGRxn3	LatticeGasRx
0.196970	13.636364	       LLT	    LGRxn3	LatticeGasRx
0.193939	13.939394	       LLT	    LGRxn3	LatticeGasRx
0.190909	14.242424	       LLT	    LGRxn3	LatticeGasRx
0.187879	14.545455	       LLT	    LGRxn3	LatticeGasRx
0.184848	14.848485	       LLT	    LGRxn3	LatticeGasRx
0.181818	15.151515	       LLT	    LGRxn3	LatticeGasRx
0.178788	15.454545	       LLT	    LGRxn3	LatticeGasRx
0.175758	15.757576	       LLT	    LGRxn3	LatticeGasRx
0.172727	16.060606	       LLT	    LGRxn3	LatticeGasRx
0.169697	16.363636	       LLT	    LGRxn3	LatticeGasRx
0.166667	16.666667	       LLT	    LGRxn3	LatticeGasRx
0.163636	16.969697	       LLT	    LGRxn3	LatticeGasRx
0.160606	17.272727	       LLT	    LGRxn3	LatticeGasRx
0.157576	17.575758	       LLT	    LGRxn3	LatticeGasRx
0.154545	17.878788	       LLT	    LGRxn3	LatticeGasRx
0.151515	18.181818	       LLT	    LGRxn3	LatticeGasRx
0.148485	18.484848	       LLT	    LGRxn3	LatticeGasRx
0.145455	18.787879	       LLT	    LGRxn3	LatticeGasRx
0.142424	19.090909	       LLT	    LGRxn3	LatticeGasRx
0.139394	19.393939	       LLT	    LGRxn3	LatticeGasRx
0.136364	19.696970	       LLT	    LGRxn3	LatticeGasRx
0.133333	20.000000	       LLT	    LGRxn3	LatticeGasRx
0.130303	20.303030	       LLT	    LGRxn3	LatticeGasRx
0.127273	20.606061	       LLT	    LGRxn3	LatticeGasRx
0.124242	20.909091	       LLT	    LGRxn3	LatticeGasRx
0.121212	21.212121	       LLT	    LGRxn3	LatticeGasRx
0.118182	21.515152	       LLT	    LGRxn3	LatticeGasRx
0.115152	21.818182	       LLT	    LGRxn3	LatticeGasRx
0.112121	22.121212	       LLT	    LGRxn3	LatticeGasRx
0.109091	22.424242	       LLT	    LGRxn3	LatticeGasRx
0.106061	22.727273	       LLT	    LGRxn3	LatticeGasRx
0.103030	23.030303	       LLT	    LGRxn3	LatticeGasRx
0.100000	23.333333	       LLT	    LGRxn3	LatticeGasRx
0.096970	23.636364	       LLT	    LGRxn3	LatticeGasRx
0.093939	23.939394	       LLT	    LGRxn3	LatticeGasRx
0.090909	24.242424	       LLT	    LGRxn3	LatticeGasRx
0.087879	24.545455	       LLT	    LGRxn3	LatticeGasRx
0.084848	24.848485	       LLT	    LGRxn3	LatticeGasRx
0.081818	25.151515	       LLT	    LGRxn3	LatticeGasRx
0.078788	25.454545	       LLT	    LGRxn3	LatticeGasRx
0.075758	25.757576	       LLT	    LGRxn3	LatticeGasRx
0.072727	26.060606	       LLT	    LGRxn3	LatticeGasRx
0.069697	26.363636	       LLT	    LGRxn3	LatticeGasRx
0.066667	26.666667	       LLT	    LGRxn3	LatticeGasRx
0.063636	26.969697	       LLT	    LGRxn3	LatticeGasRx
0.060606	27.272727	       LLT	    LGRxn3	LatticeGasRx
0.057576	27.575758	       LLT	    LGRxn3	LatticeGasRx
0.054545	27.878788	       LLT	    LGRxn3	LatticeGasRx
0.051515	28.181818	       LLT	    LGRxn3	LatticeGasRx
0.048485	28.484848	       LLT	    LGRxn3	LatticeGasRx
0.045455	28.787879	       LLT	    LGRxn3	LatticeGasRx
0.042424	29.090909	       LLT	    LGRxn3	LatticeGasRx
0.039394	29.393939	       LLT	    LGRxn3	LatticeGasRx
0.036364	29.696970	       LLT	    LGRxn3	LatticeGasRx
0.033333	30.000000	       LLT	    LGRxn3	LatticeGasRx
0.030303	30.303030	       LLT	    LGRxn3	LatticeGasRx
0.027273	30.606061	       LLT	    LGRxn3	LatticeGasRx
0.024242	30.909091	       LLT	    LGRxn3	LatticeGasRx
0.021212	31.212121	       LLT	    LGRxn3	LatticeGasRx
0.018182	31.515152	       LLT	    LGRxn3	LatticeGasRx
0.015152	31.818182	       LLT	    LGRxn3	LatticeGasRx
0.012121	32.121212	       LLT	    LGRxn3	LatticeGasRx
0.009091	32.424242	       LLT	    LGRxn3	LatticeGasRx
0.006061	32.727273	       LLT	    LGRxn3	LatticeGasRx
0.003030	33.030303	       LLT	    LGRxn3	LatticeGasRx
0.000000	33.333333	       LLT	    LGRxn3	LatticeGasRx
0.300000	3.333333	      LLCP	    LGRxn3	LatticeGasRx
0.471903	30.000000	       KtM	    LGRxn3	LatticeGasRx
0.471543	29.972841	       KtM	    LGRxn3	LatticeGasRx
0.470853	29.919840	       KtM	    LGRxn3	LatticeGasRx
0.469798	29.839679	       KtM	    LGRxn3	LatticeGasRx
0.469739	29.835236	       KtM	    LGRxn3	LatticeGasRx
0.468751	29.759519	       KtM	    LGRxn3	LatticeGasRx
0.467936	29.697727	       KtM	    LGRxn3	LatticeGasRx
0.467698	29.679359	       KtM	    LGRxn3	LatticeGasRx
0.466648	29.599198	       KtM	    LGRxn3	LatticeGasRx
0.466132	29.560201	       KtM	    LGRxn3	LatticeGasRx
0.465597	29.519038	       KtM	    LGRxn3	LatticeGasRx
0.464544	29.438878	       KtM	    LGRxn3	LatticeGasRx
0.464329	29.422624	       KtM	    LGRxn3	LatticeGasRx
0.463495	29.358717	       KtM	    LGRxn3	LatticeGasRx
0.462525	29.285045	       KtM	    LGRxn3	LatticeGasRx
0.462441	29.278557	       KtM	    LGRxn3	LatticeGasRx
0.461393	29.198397	       KtM	    LGRxn3	LatticeGasRx
0.460721	29.147549	       KtM	    LGRxn3	LatticeGasRx
0.460341	29.118236	       KtM	    LGRxn3	LatticeGasRx
0.459290	29.038076	       KtM	    LGRxn3	LatticeGasRx
0.458918	29.009999	       KtM	    LGRxn3	LatticeGasRx
0.458240	28.957916	       KtM	    LGRxn3	LatticeGasRx
0.457185	28.877756	       KtM	    LGRxn3	LatticeGasRx
0.457114	28.872394	       KtM	    LGRxn3	LatticeGasRx
0.456138	28.797595	       KtM	    LGRxn3	LatticeGasRx
0.455311	28.734882	       KtM	    LGRxn3	LatticeGasRx
0.455084	28.717435	       KtM	    LGRxn3	LatticeGasRx
0.454035	28.637275	       KtM	    LGRxn3	LatticeGasRx
0.453507	28.597363	       KtM	    LGRxn3	LatticeGasRx
0.452984	28.557114	       KtM	    LGRxn3	LatticeGasRx
0.451931	28.476954	       KtM	    LGRxn3	LatticeGasRx
0.451703	28.459787	       KtM	    LGRxn3	LatticeGasRx
0.450882	28.396794	       KtM	    LGRxn3	LatticeGasRx
0.449900	28.322202	       KtM	    LGRxn3	LatticeGasRx
0.449828	28.316633	       KtM	    LGRxn3	LatticeGasRx
0.448780	28.236473	       KtM	    LGRxn3	LatticeGasRx
0.448096	28.184714	       KtM	    LGRxn3	LatticeGasRx
0.447727	28.156313	       KtM	    LGRxn3	LatticeGasRx
0.446676	28.076152	       KtM	    LGRxn3	LatticeGasRx
0.446293	28.047169	       KtM	    LGRxn3	LatticeGasRx
0.445626	27.995992	       KtM	    LGRxn3	LatticeGasRx
0.444572	27.915832	       KtM	    LGRxn3	LatticeGasRx
0.444489	27.909566	       KtM	    LGRxn3	LatticeGasRx
0.443524	27.835671	       KtM	    LGRxn3	LatticeGasRx
0.442685	27.772054	       KtM	    LGRxn3	LatticeGasRx
0.442471	27.755511	       KtM	    LGRxn3	LatticeGasRx
0.441422	27.675351	       KtM	    LGRxn3	LatticeGasRx
0.440882	27.634542	       KtM	    LGRxn3	LatticeGasRx
0.440370	27.595190	       KtM	    LGRxn3	LatticeGasRx
0.439318	27.515030	       KtM	    LGRxn3	LatticeGasRx
0.439078	27.496971	       KtM	    LGRxn3	LatticeGasRx
0.438269	27.434870	       KtM	    LGRxn3	LatticeGasRx
0.437275	27.359384	       KtM	    LGRxn3	LatticeGasRx
0.437214	27.354709	       KtM	    LGRxn3	LatticeGasRx
0.436166	27.274549	       KtM	    LGRxn3	LatticeGasRx
0.435471	27.221906	       KtM	    LGRxn3	LatticeGasRx
0.435114	27.194389	       KtM	    LGRxn3	LatticeGasRx
0.434063	27.114228	       KtM	    LGRxn3	LatticeGasRx
0.433667	27.084369	       KtM	    LGRxn3	LatticeGasRx
0.433013	27.034068	       KtM	    LGRxn3	LatticeGasRx
0.431959	26.953908	       KtM	    LGRxn3	LatticeGasRx
0.431864	26.946772	       KtM	    LGRxn3	LatticeGasRx
0.430911	26.873747	       KtM	    LGRxn3	LatticeGasRx
0.430060	26.809263	       KtM	    LGRxn3	LatticeGasRx
0.429857	26.793587	       KtM	    LGRxn3	LatticeGasRx
0.428808	26.713427	       KtM	    LGRxn3	LatticeGasRx
0.428257	26.671762	       KtM	    LGRxn3	LatticeGasRx
0.427756	26.633267	       KtM	    LGRxn3	LatticeGasRx
0.426704	26.553106	       KtM	    LGRxn3	LatticeGasRx
0.426453	26.534200	       KtM	    LGRxn3	LatticeGasRx
0.425655	26.472946	       KtM	    LGRxn3	LatticeGasRx
0.424649	26.396612	       KtM	    LGRxn3	LatticeGasRx
0.424600	26.392786	       KtM	    LGRxn3	LatticeGasRx
0.423552	26.312625	       KtM	    LGRxn3	LatticeGasRx
0.422846	26.259150	       KtM	    LGRxn3	LatticeGasRx
0.422500	26.232465	       KtM	    LGRxn3	LatticeGasRx
0.421449	26.152305	       KtM	    LGRxn3	LatticeGasRx
0.421042	26.121625	       KtM	    LGRxn3	LatticeGasRx
0.420398	26.072144	       KtM	    LGRxn3	LatticeGasRx
0.419344	25.991984	       KtM	    LGRxn3	LatticeGasRx
0.419238	25.984036	       KtM	    LGRxn3	LatticeGasRx
0.418296	25.911824	       KtM	    LGRxn3	LatticeGasRx
0.417435	25.846534	       KtM	    LGRxn3	LatticeGasRx
0.417242	25.831663	       KtM	    LGRxn3	LatticeGasRx
0.416193	25.751503	       KtM	    LGRxn3	LatticeGasRx
0.415631	25.709049	       KtM	    LGRxn3	LatticeGasRx
0.415142	25.671343	       KtM	    LGRxn3	LatticeGasRx
0.414089	25.591182	       KtM	    LGRxn3	LatticeGasRx
0.413828	25.571499	       KtM	    LGRxn3	LatticeGasRx
0.413040	25.511022	       KtM	    LGRxn3	LatticeGasRx
0.412024	25.433915	       KtM	    LGRxn3	LatticeGasRx
0.411985	25.430862	       KtM	    LGRxn3	LatticeGasRx
0.410937	25.350701	       KtM	    LGRxn3	LatticeGasRx
0.410220	25.296472	       KtM	    LGRxn3	LatticeGasRx
0.409884	25.270541	       KtM	    LGRxn3	LatticeGasRx
0.408833	25.190381	       KtM	    LGRxn3	LatticeGasRx
0.408417	25.158965	       KtM	    LGRxn3	LatticeGasRx
0.407783	25.110220	       KtM	    LGRxn3	LatticeGasRx
0.406729	25.030060	       KtM	    LGRxn3	LatticeGasRx
0.406613	25.021388	       KtM	    LGRxn3	LatticeGasRx
0.405681	24.949900	       KtM	    LGRxn3	LatticeGasRx
0.404810	24.883898	       KtM	    LGRxn3	LatticeGasRx
0.404626	24.869739	       KtM	    LGRxn3	LatticeGasRx
0.403577	24.789579	       KtM	    LGRxn3	LatticeGasRx
0.403006	24.746434	       KtM	    LGRxn3	LatticeGasRx
0.402525	24.709419	       KtM	    LGRxn3	LatticeGasRx
0.401473	24.629259	       KtM	    LGRxn3	LatticeGasRx
0.401202	24.608902	       KtM	    LGRxn3	LatticeGasRx
0.400423	24.549098	       KtM	    LGRxn3	LatticeGasRx
0.399399	24.471325	       KtM	    LGRxn3	LatticeGasRx
0.399368	24.468938	       KtM	    LGRxn3	LatticeGasRx
0.398320	24.388778	       KtM	    LGRxn3	LatticeGasRx
0.397595	24.333910	       KtM	    LGRxn3	LatticeGasRx
0.397267	24.308617	       KtM	    LGRxn3	LatticeGasRx
0.396216	24.228457	       KtM	    LGRxn3	LatticeGasRx
0.395792	24.196423	       KtM	    LGRxn3	LatticeGasRx
0.395166	24.148297	       KtM	    LGRxn3	LatticeGasRx
0.394111	24.068136	       KtM	    LGRxn3	LatticeGasRx
0.393988	24.058865	       KtM	    LGRxn3	LatticeGasRx
0.393063	23.987976	       KtM	    LGRxn3	LatticeGasRx
0.392184	23.921392	       KtM	    LGRxn3	LatticeGasRx
0.392009	23.907816	       KtM	    LGRxn3	LatticeGasRx
0.390960	23.827655	       KtM	    LGRxn3	LatticeGasRx
0.390381	23.783956	       KtM	    LGRxn3	LatticeGasRx
0.389908	23.747495	       KtM	    LGRxn3	LatticeGasRx
0.388855	23.667335	       KtM	    LGRxn3	LatticeGasRx
0.388577	23.646447	       KtM	    LGRxn3	LatticeGasRx
0.387805	23.587174	       KtM	    LGRxn3	LatticeGasRx
0.386774	23.508884	       KtM	    LGRxn3	LatticeGasRx
0.386749	23.507014	       KtM	    LGRxn3	LatticeGasRx
0.385702	23.426854	       KtM	    LGRxn3	LatticeGasRx
0.384970	23.371501	       KtM	    LGRxn3	LatticeGasRx
0.384649	23.346693	       KtM	    LGRxn3	LatticeGasRx
0.383598	23.266533	       KtM	    LGRxn3	LatticeGasRx
0.383166	23.234044	       KtM	    LGRxn3	LatticeGasRx
0.382547	23.186373	       KtM	    LGRxn3	LatticeGasRx
0.381492	23.106212	       KtM	    LGRxn3	LatticeGasRx
0.381363	23.096510	       KtM	    LGRxn3	LatticeGasRx
0.380444	23.026052	       KtM	    LGRxn3	LatticeGasRx
0.379559	22.959062	       KtM	    LGRxn3	LatticeGasRx
0.379389	22.945892	       KtM	    LGRxn3	LatticeGasRx
0.378340	22.865731	       KtM	    LGRxn3	LatticeGasRx
0.377756	22.821661	       KtM	    LGRxn3	LatticeGasRx
0.377287	22.785571	       KtM	    LGRxn3	LatticeGasRx
0.376234	22.705411	       KtM	    LGRxn3	LatticeGasRx
0.375952	22.684180	       KtM	    LGRxn3	LatticeGasRx
0.375185	22.625251	       KtM	    LGRxn3	LatticeGasRx
0.374148	22.546640	       KtM	    LGRxn3	LatticeGasRx
0.374128	22.545090	       KtM	    LGRxn3	LatticeGasRx
0.373081	22.464930	       KtM	    LGRxn3	LatticeGasRx
0.372345	22.409299	       KtM	    LGRxn3	LatticeGasRx
0.372027	22.384770	       KtM	    LGRxn3	LatticeGasRx
0.370976	22.304609	       KtM	    LGRxn3	LatticeGasRx
0.370541	22.271878	       KtM	    LGRxn3	LatticeGasRx
0.369925	22.224449	       KtM	    LGRxn3	LatticeGasRx
0.368870	22.144289	       KtM	    LGRxn3	LatticeGasRx
0.368737	22.134374	       KtM	    LGRxn3	LatticeGasRx
0.367821	22.064128	       KtM	    LGRxn3	LatticeGasRx
0.366934	21.996963	       KtM	    LGRxn3	LatticeGasRx
0.366766	21.983968	       KtM	    LGRxn3	LatticeGasRx
0.365716	21.903808	       KtM	    LGRxn3	LatticeGasRx
0.365130	21.859605	       KtM	    LGRxn3	LatticeGasRx
0.364664	21.823647	       KtM	    LGRxn3	LatticeGasRx
0.363611	21.743487	       KtM	    LGRxn3	LatticeGasRx
0.363327	21.722162	       KtM	    LGRxn3	LatticeGasRx
0.362561	21.663327	       KtM	    LGRxn3	LatticeGasRx
0.361523	21.584655	       KtM	    LGRxn3	LatticeGasRx
0.361504	21.583166	       KtM	    LGRxn3	LatticeGasRx
0.360456	21.503006	       KtM	    LGRxn3	LatticeGasRx
0.359719	21.447365	       KtM	    LGRxn3	LatticeGasRx
0.359402	21.422846	       KtM	    LGRxn3	LatticeGasRx
0.358351	21.342685	       KtM	    LGRxn3	LatticeGasRx
0.357916	21.309989	       KtM	    LGRxn3	LatticeGasRx
0.357299	21.262525	       KtM	    LGRxn3	LatticeGasRx
0.356244	21.182365	       KtM	    LGRxn3	LatticeGasRx
0.356112	21.172524	       KtM	    LGRxn3	LatticeGasRx
0.355195	21.102204	       KtM	    LGRxn3	LatticeGasRx
0.354309	21.035163	       KtM	    LGRxn3	LatticeGasRx
0.354139	21.022044	       KtM	    LGRxn3	LatticeGasRx
0.353089	20.941884	       KtM	    LGRxn3	LatticeGasRx
0.352505	20.897858	       KtM	    LGRxn3	LatticeGasRx
0.352036	20.861723	       KtM	    LGRxn3	LatticeGasRx
0.350983	20.781563	       KtM	    LGRxn3	LatticeGasRx
0.350701	20.760463	       KtM	    LGRxn3	LatticeGasRx
0.349932	20.701403	       KtM	    LGRxn3	LatticeGasRx
0.348898	20.623002	       KtM	    LGRxn3	LatticeGasRx
0.348875	20.621242	       KtM	    LGRxn3	LatticeGasRx
0.347827	20.541082	       KtM	    LGRxn3	LatticeGasRx
0.347094	20.485775	       KtM	    LGRxn3	LatticeGasRx
0.346773	20.460922	       KtM	    LGRxn3	LatticeGasRx
0.345721	20.380762	       KtM	    LGRxn3	LatticeGasRx
0.345291	20.348456	       KtM	    LGRxn3	LatticeGasRx
0.344669	20.300601	       KtM	    LGRxn3	LatticeGasRx
0.343613	20.220441	       KtM	    LGRxn3	LatticeGasRx
0.343487	20.211041	       KtM	    LGRxn3	LatticeGasRx
0.342564	20.140281	       KtM	    LGRxn3	LatticeGasRx
0.341683	20.073745	       KtM	    LGRxn3	LatticeGasRx
0.341507	20.060120	       KtM	    LGRxn3	LatticeGasRx
0.340457	19.979960	       KtM	    LGRxn3	LatticeGasRx
0.339880	19.936508	       KtM	    LGRxn3	LatticeGasRx
0.339404	19.899800	       KtM	    LGRxn3	LatticeGasRx
0.338349	19.819639	       KtM	    LGRxn3	LatticeGasRx
0.338076	19.799172	       KtM	    LGRxn3	LatticeGasRx
0.337299	19.739479	       KtM	    LGRxn3	LatticeGasRx
0.336273	19.661776	       KtM	    LGRxn3	LatticeGasRx
0.336241	19.659319	       KtM	    LGRxn3	LatticeGasRx
0.335192	19.579158	       KtM	    LGRxn3	LatticeGasRx
0.334469	19.524626	       KtM	    LGRxn3	LatticeGasRx
0.334137	19.498998	       KtM	    LGRxn3	LatticeGasRx
0.333085	19.418838	       KtM	    LGRxn3	LatticeGasRx
0.332665	19.387376	       KtM	    LGRxn3	LatticeGasRx
0.332032	19.338677	       KtM	    LGRxn3	LatticeGasRx
0.330975	19.258517	       KtM	    LGRxn3	LatticeGasRx
0.330862	19.250022	       KtM	    LGRxn3	LatticeGasRx
0.329926	19.178357	       KtM	    LGRxn3	LatticeGasRx
0.329058	19.112818	       KtM	    LGRxn3	LatticeGasRx
0.328869	19.098196	       KtM	    LGRxn3	LatticeGasRx
0.327818	19.018036	       KtM	    LGRxn3	LatticeGasRx
0.327255	18.975662	       KtM	    LGRxn3	LatticeGasRx
0.326765	18.937876	       KtM	    LGRxn3	LatticeGasRx
0.325709	18.857715	       KtM	    LGRxn3	LatticeGasRx
0.325451	18.838398	       KtM	    LGRxn3	LatticeGasRx
0.324658	18.777555	       KtM	    LGRxn3	LatticeGasRx
0.323647	18.701092	       KtM	    LGRxn3	LatticeGasRx
0.323600	18.697395	       KtM	    LGRxn3	LatticeGasRx
0.322550	18.617234	       KtM	    LGRxn3	LatticeGasRx
0.321844	18.564037	       KtM	    LGRxn3	LatticeGasRx
0.321495	18.537074	       KtM	    LGRxn3	LatticeGasRx
0.320441	18.456914	       KtM	    LGRxn3	LatticeGasRx
0.320040	18.426873	       KtM	    LGRxn3	LatticeGasRx
0.319389	18.376754	       KtM	    LGRxn3	LatticeGasRx
0.318330	18.296593	       KtM	    LGRxn3	LatticeGasRx
0.318236	18.289594	       KtM	    LGRxn3	LatticeGasRx
0.317281	18.216433	       KtM	    LGRxn3	LatticeGasRx
0.316433	18.152513	       KtM	    LGRxn3	LatticeGasRx
0.316223	18.136273	       KtM	    LGRxn3	LatticeGasRx
0.315171	18.056112	       KtM	    LGRxn3	LatticeGasRx
0.314629	18.015456	       KtM	    LGRxn3	LatticeGasRx
0.314117	17.975952	       KtM	    LGRxn3	LatticeGasRx
0.313060	17.895792	       KtM	    LGRxn3	LatticeGasRx
0.312826	17.878282	       KtM	    LGRxn3	LatticeGasRx
0.312009	17.815631	       KtM	    LGRxn3	LatticeGasRx
0.311022	17.741100	       KtM	    LGRxn3	LatticeGasRx
0.310950	17.735471	       KtM	    LGRxn3	LatticeGasRx
0.309899	17.655311	       KtM	    LGRxn3	LatticeGasRx
0.309218	17.604162	       KtM	    LGRxn3	LatticeGasRx
0.308843	17.575150	       KtM	    LGRxn3	LatticeGasRx
0.307788	17.494990	       KtM	    LGRxn3	LatticeGasRx
0.307415	17.467102	       KtM	    LGRxn3	LatticeGasRx
0.306735	17.414830	       KtM	    LGRxn3	LatticeGasRx
0.305675	17.334669	       KtM	    LGRxn3	LatticeGasRx
0.305611	17.329915	       KtM	    LGRxn3	LatticeGasRx
0.304625	17.254509	       KtM	    LGRxn3	LatticeGasRx
0.303808	17.193002	       KtM	    LGRxn3	LatticeGasRx
0.303567	17.174349	       KtM	    LGRxn3	LatticeGasRx
0.302514	17.094188	       KtM	    LGRxn3	LatticeGasRx
0.302004	17.056068	       KtM	    LGRxn3	LatticeGasRx
0.301458	17.014028	       KtM	    LGRxn3	LatticeGasRx
0.300400	16.933868	       KtM	    LGRxn3	LatticeGasRx
0.300200	16.919002	       KtM	    LGRxn3	LatticeGasRx
0.299348	16.853707	       KtM	    LGRxn3	LatticeGasRx
0.298397	16.781992	       KtM	    LGRxn3	LatticeGasRx
0.298288	16.773547	       KtM	    LGRxn3	LatticeGasRx
0.297236	16.693387	       KtM	    LGRxn3	LatticeGasRx
0.296593	16.645196	       KtM	    LGRxn3	LatticeGasRx
0.296179	16.613226	       KtM	    LGRxn3	LatticeGasRx
0.295123	16.533066	       KtM	    LGRxn3	LatticeGasRx
0.294790	16.508265	       KtM	    LGRxn3	LatticeGasRx
0.294069	16.452906	       KtM	    LGRxn3	LatticeGasRx
0.293007	16.372745	       KtM	    LGRxn3	LatticeGasRx
0.292986	16.371189	       KtM	    LGRxn3	LatticeGasRx
0.291956	16.292585	       KtM	    LGRxn3	LatticeGasRx
0.291182	16.234507	       KtM	    LGRxn3	LatticeGasRx
0.290897	16.212425	       KtM	    LGRxn3	LatticeGasRx
0.289842	16.132265	       KtM	    LGRxn3	LatticeGasRx
0.289379	16.097723	       KtM	    LGRxn3	LatticeGasRx
0.288786	16.052104	       KtM	    LGRxn3	LatticeGasRx
0.287726	15.971944	       KtM	    LGRxn3	LatticeGasRx
0.287575	15.960789	       KtM	    LGRxn3	LatticeGasRx
0.286673	15.891784	       KtM	    LGRxn3	LatticeGasRx
0.285772	15.824021	       KtM	    LGRxn3	LatticeGasRx
0.285612	15.811623	       KtM	    LGRxn3	LatticeGasRx
0.284558	15.731463	       KtM	    LGRxn3	LatticeGasRx
0.283968	15.687400	       KtM	    LGRxn3	LatticeGasRx
0.283500	15.651303	       KtM	    LGRxn3	LatticeGasRx
0.282441	15.571142	       KtM	    LGRxn3	LatticeGasRx
0.282164	15.550623	       KtM	    LGRxn3	LatticeGasRx
0.281386	15.490982	       KtM	    LGRxn3	LatticeGasRx
0.280361	15.413763	       KtM	    LGRxn3	LatticeGasRx
0.280323	15.410822	       KtM	    LGRxn3	LatticeGasRx
0.279271	15.330661	       KtM	    LGRxn3	LatticeGasRx
0.278557	15.277323	       KtM	    LGRxn3	LatticeGasRx
0.278210	15.250501	       KtM	    LGRxn3	LatticeGasRx
0.277153	15.170341	       KtM	    LGRxn3	LatticeGasRx
0.276754	15.140721	       KtM	    LGRxn3	LatticeGasRx
0.276096	15.090180	       KtM	    LGRxn3	LatticeGasRx
0.275032	15.010020	       KtM	    LGRxn3	LatticeGasRx
0.274950	15.003946	       KtM	    LGRxn3	LatticeGasRx
0.273979	14.929860	       KtM	    LGRxn3	LatticeGasRx
0.273146	14.867523	       KtM	    LGRxn3	LatticeGasRx
0.272916	14.849699	       KtM	    LGRxn3	LatticeGasRx
0.271860	14.769539	       KtM	    LGRxn3	LatticeGasRx
0.271343	14.731115	       KtM	    LGRxn3	LatticeGasRx
0.270801	14.689379	       KtM	    LGRxn3	LatticeGasRx
0.269738	14.609218	       KtM	    LGRxn3	LatticeGasRx
0.269539	14.594526	       KtM	    LGRxn3	LatticeGasRx
0.268683	14.529058	       KtM	    LGRxn3	LatticeGasRx
0.267735	14.458036	       KtM	    LGRxn3	LatticeGasRx
0.267618	14.448898	       KtM	    LGRxn3	LatticeGasRx
0.266562	14.368737	       KtM	    LGRxn3	LatticeGasRx
0.265932	14.321846	       KtM	    LGRxn3	LatticeGasRx
0.265501	14.288577	       KtM	    LGRxn3	LatticeGasRx
0.264439	14.208417	       KtM	    LGRxn3	LatticeGasRx
0.264128	14.185464	       KtM	    LGRxn3	LatticeGasRx
0.263382	14.128257	       KtM	    LGRxn3	LatticeGasRx
0.262325	14.048905	       KtM	    LGRxn3	LatticeGasRx
0.262314	14.048096	       KtM	    LGRxn3	LatticeGasRx
0.261260	13.967936	       KtM	    LGRxn3	LatticeGasRx
0.260521	13.912958	       KtM	    LGRxn3	LatticeGasRx
0.260196	13.887776	       KtM	    LGRxn3	LatticeGasRx
0.259135	13.807615	       KtM	    LGRxn3	LatticeGasRx
0.258717	13.776810	       KtM	    LGRxn3	LatticeGasRx
0.258075	13.727455	       KtM	    LGRxn3	LatticeGasRx
0.257008	13.647295	       KtM	    LGRxn3	LatticeGasRx
0.256914	13.640444	       KtM	    LGRxn3	LatticeGasRx
0.255951	13.567134	       KtM	    LGRxn3	LatticeGasRx
0.255110	13.504508	       KtM	    LGRxn3	LatticeGasRx
0.254884	13.486974	       KtM	    LGRxn3	LatticeGasRx
0.253824	13.406814	       KtM	    LGRxn3	LatticeGasRx
0.253307	13.368622	       KtM	    LGRxn3	LatticeGasRx
0.252761	13.326653	       KtM	    LGRxn3	LatticeGasRx
0.251694	13.246493	       KtM	    LGRxn3	LatticeGasRx
0.251503	13.232503	       KtM	    LGRxn3	LatticeGasRx
0.250635	13.166333	       KtM	    LGRxn3	LatticeGasRx
0.249699	13.096558	       KtM	    LGRxn3	LatticeGasRx
