Temperature	Pressure	Property	Source	Model
0.431864	5.554058	       KtM	    LGRxn2	LatticeGasRx
0.430845	5.583166	       KtM	    LGRxn2	LatticeGasRx
0.430060	5.605355	       KtM	    LGRxn2	LatticeGasRx
0.428448	5.647295	       KtM	    LGRxn2	LatticeGasRx
0.428257	5.652238	       KtM	    LGRxn2	LatticeGasRx
0.426453	5.695439	       KtM	    LGRxn2	LatticeGasRx
0.425724	5.711423	       KtM	    LGRxn2	LatticeGasRx
0.424649	5.734883	       KtM	    LGRxn2	LatticeGasRx
0.422846	5.770683	       KtM	    LGRxn2	LatticeGasRx
0.422579	5.775551	       KtM	    LGRxn2	LatticeGasRx
0.421042	5.803628	       KtM	    LGRxn2	LatticeGasRx
0.419238	5.833222	       KtM	    LGRxn2	LatticeGasRx
0.418808	5.839679	       KtM	    LGRxn2	LatticeGasRx
0.417435	5.860293	       KtM	    LGRxn2	LatticeGasRx
0.415631	5.884569	       KtM	    LGRxn2	LatticeGasRx
0.414023	5.903808	       KtM	    LGRxn2	LatticeGasRx
0.413828	5.906159	       KtM	    LGRxn2	LatticeGasRx
0.412024	5.925778	       KtM	    LGRxn2	LatticeGasRx
0.410220	5.942970	       KtM	    LGRxn2	LatticeGasRx
0.408417	5.957910	       KtM	    LGRxn2	LatticeGasRx
0.407017	5.967936	       KtM	    LGRxn2	LatticeGasRx
0.406613	5.970850	       KtM	    LGRxn2	LatticeGasRx
0.404810	5.982116	       KtM	    LGRxn2	LatticeGasRx
0.403006	5.991484	       KtM	    LGRxn2	LatticeGasRx
0.401202	5.999067	       KtM	    LGRxn2	LatticeGasRx
0.399399	6.004963	       KtM	    LGRxn2	LatticeGasRx
0.397595	6.009262	       KtM	    LGRxn2	LatticeGasRx
0.395792	6.012044	       KtM	    LGRxn2	LatticeGasRx
0.393988	6.013379	       KtM	    LGRxn2	LatticeGasRx
0.392184	6.013331	       KtM	    LGRxn2	LatticeGasRx
0.390381	6.011956	       KtM	    LGRxn2	LatticeGasRx
0.388577	6.009303	       KtM	    LGRxn2	LatticeGasRx
0.386774	6.005416	       KtM	    LGRxn2	LatticeGasRx
0.384970	6.000334	       KtM	    LGRxn2	LatticeGasRx
0.383166	5.994091	       KtM	    LGRxn2	LatticeGasRx
0.381363	5.986714	       KtM	    LGRxn2	LatticeGasRx
0.379559	5.978230	       KtM	    LGRxn2	LatticeGasRx
0.377756	5.968657	       KtM	    LGRxn2	LatticeGasRx
0.377635	5.967936	       KtM	    LGRxn2	LatticeGasRx
0.375952	5.958396	       KtM	    LGRxn2	LatticeGasRx
0.374148	5.947151	       KtM	    LGRxn2	LatticeGasRx
0.372345	5.934906	       KtM	    LGRxn2	LatticeGasRx
0.370541	5.921667	       KtM	    LGRxn2	LatticeGasRx
0.368737	5.907437	       KtM	    LGRxn2	LatticeGasRx
0.368311	5.903808	       KtM	    LGRxn2	LatticeGasRx
0.366934	5.892684	       KtM	    LGRxn2	LatticeGasRx
0.365130	5.877134	       KtM	    LGRxn2	LatticeGasRx
0.363327	5.860638	       KtM	    LGRxn2	LatticeGasRx
0.361523	5.843188	       KtM	    LGRxn2	LatticeGasRx
0.361182	5.839679	       KtM	    LGRxn2	LatticeGasRx
0.359719	5.825396	       KtM	    LGRxn2	LatticeGasRx
0.357916	5.806828	       KtM	    LGRxn2	LatticeGasRx
0.356112	5.787323	       KtM	    LGRxn2	LatticeGasRx
0.355078	5.775551	       KtM	    LGRxn2	LatticeGasRx
0.354309	5.767238	       KtM	    LGRxn2	LatticeGasRx
0.352505	5.746739	       KtM	    LGRxn2	LatticeGasRx
0.350701	5.725304	       KtM	    LGRxn2	LatticeGasRx
0.349587	5.711423	       KtM	    LGRxn2	LatticeGasRx
0.348898	5.703285	       KtM	    LGRxn2	LatticeGasRx
0.347094	5.680952	       KtM	    LGRxn2	LatticeGasRx
0.345291	5.657666	       KtM	    LGRxn2	LatticeGasRx
0.344523	5.647295	       KtM	    LGRxn2	LatticeGasRx
0.343487	5.634033	       KtM	    LGRxn2	LatticeGasRx
0.341683	5.609921	       KtM	    LGRxn2	LatticeGasRx
0.339880	5.584826	       KtM	    LGRxn2	LatticeGasRx
0.339766	5.583166	       KtM	    LGRxn2	LatticeGasRx
0.338076	5.559864	       KtM	    LGRxn2	LatticeGasRx
0.336273	5.533992	       KtM	    LGRxn2	LatticeGasRx
0.335272	5.519038	       KtM	    LGRxn2	LatticeGasRx
0.334469	5.507668	       KtM	    LGRxn2	LatticeGasRx
0.332665	5.481062	       KtM	    LGRxn2	LatticeGasRx
0.330960	5.454910	       KtM	    LGRxn2	LatticeGasRx
0.330862	5.453487	       KtM	    LGRxn2	LatticeGasRx
0.329058	5.426184	       KtM	    LGRxn2	LatticeGasRx
0.327255	5.397820	       KtM	    LGRxn2	LatticeGasRx
0.326825	5.390782	       KtM	    LGRxn2	LatticeGasRx
0.325451	5.369491	       KtM	    LGRxn2	LatticeGasRx
0.323647	5.340437	       KtM	    LGRxn2	LatticeGasRx
0.322825	5.326653	       KtM	    LGRxn2	LatticeGasRx
0.321844	5.311105	       KtM	    LGRxn2	LatticeGasRx
0.320040	5.281382	       KtM	    LGRxn2	LatticeGasRx
0.318940	5.262525	       KtM	    LGRxn2	LatticeGasRx
0.318236	5.251136	       KtM	    LGRxn2	LatticeGasRx
0.316433	5.220757	       KtM	    LGRxn2	LatticeGasRx
0.315156	5.198397	       KtM	    LGRxn2	LatticeGasRx
0.314629	5.189682	       KtM	    LGRxn2	LatticeGasRx
0.312826	5.158658	       KtM	    LGRxn2	LatticeGasRx
0.311463	5.134269	       KtM	    LGRxn2	LatticeGasRx
0.311022	5.126833	       KtM	    LGRxn2	LatticeGasRx
0.309218	5.095167	       KtM	    LGRxn2	LatticeGasRx
0.307849	5.070140	       KtM	    LGRxn2	LatticeGasRx
0.307415	5.062671	       KtM	    LGRxn2	LatticeGasRx
0.305611	5.030363	       KtM	    LGRxn2	LatticeGasRx
0.304306	5.006012	       KtM	    LGRxn2	LatticeGasRx
0.303808	4.997268	       KtM	    LGRxn2	LatticeGasRx
0.302004	4.964312	       KtM	    LGRxn2	LatticeGasRx
0.300826	4.941884	       KtM	    LGRxn2	LatticeGasRx
0.300200	4.930690	       KtM	    LGRxn2	LatticeGasRx
0.298397	4.897075	       KtM	    LGRxn2	LatticeGasRx
0.297402	4.877756	       KtM	    LGRxn2	LatticeGasRx
0.296593	4.862996	       KtM	    LGRxn2	LatticeGasRx
0.294790	4.828705	       KtM	    LGRxn2	LatticeGasRx
0.294029	4.813627	       KtM	    LGRxn2	LatticeGasRx
0.292986	4.794237	       KtM	    LGRxn2	LatticeGasRx
0.291182	4.759248	       KtM	    LGRxn2	LatticeGasRx
0.290700	4.749499	       KtM	    LGRxn2	LatticeGasRx
0.289379	4.724459	       KtM	    LGRxn2	LatticeGasRx
0.287575	4.688742	       KtM	    LGRxn2	LatticeGasRx
0.287412	4.685371	       KtM	    LGRxn2	LatticeGasRx
0.285772	4.653700	       KtM	    LGRxn2	LatticeGasRx
0.284166	4.621242	       KtM	    LGRxn2	LatticeGasRx
0.283968	4.617508	       KtM	    LGRxn2	LatticeGasRx
0.282164	4.581992	       KtM	    LGRxn2	LatticeGasRx
0.280958	4.557114	       KtM	    LGRxn2	LatticeGasRx
0.280361	4.545624	       KtM	    LGRxn2	LatticeGasRx
0.278557	4.509360	       KtM	    LGRxn2	LatticeGasRx
0.277779	4.492986	       KtM	    LGRxn2	LatticeGasRx
0.276754	4.472884	       KtM	    LGRxn2	LatticeGasRx
0.274950	4.435820	       KtM	    LGRxn2	LatticeGasRx
0.274626	4.428858	       KtM	    LGRxn2	LatticeGasRx
0.273146	4.399306	       KtM	    LGRxn2	LatticeGasRx
0.271501	4.364729	       KtM	    LGRxn2	LatticeGasRx
0.271343	4.361656	       KtM	    LGRxn2	LatticeGasRx
0.269539	4.324901	       KtM	    LGRxn2	LatticeGasRx
0.268406	4.300601	       KtM	    LGRxn2	LatticeGasRx
0.267735	4.287285	       KtM	    LGRxn2	LatticeGasRx
0.265932	4.249673	       KtM	    LGRxn2	LatticeGasRx
0.265330	4.236473	       KtM	    LGRxn2	LatticeGasRx
0.264128	4.212164	       KtM	    LGRxn2	LatticeGasRx
0.262325	4.173614	       KtM	    LGRxn2	LatticeGasRx
0.262268	4.172345	       KtM	    LGRxn2	LatticeGasRx
0.260521	4.136291	       KtM	    LGRxn2	LatticeGasRx
0.259236	4.108216	       KtM	    LGRxn2	LatticeGasRx
0.258717	4.097803	       KtM	    LGRxn2	LatticeGasRx
0.256914	4.059653	       KtM	    LGRxn2	LatticeGasRx
0.256218	4.044088	       KtM	    LGRxn2	LatticeGasRx
0.255110	4.021425	       KtM	    LGRxn2	LatticeGasRx
0.253307	3.982225	       KtM	    LGRxn2	LatticeGasRx
0.253208	3.979960	       KtM	    LGRxn2	LatticeGasRx
0.251503	3.944346	       KtM	    LGRxn2	LatticeGasRx
0.250222	3.915832	       KtM	    LGRxn2	LatticeGasRx
0.249699	3.905245	       KtM	    LGRxn2	LatticeGasRx
0.247896	3.866536	       KtM	    LGRxn2	LatticeGasRx
0.247246	3.851703	       KtM	    LGRxn2	LatticeGasRx
0.246092	3.827863	       KtM	    LGRxn2	LatticeGasRx
0.244289	3.787946	       KtM	    LGRxn2	LatticeGasRx
0.244273	3.787575	       KtM	    LGRxn2	LatticeGasRx
0.242485	3.749808	       KtM	    LGRxn2	LatticeGasRx
0.241324	3.723447	       KtM	    LGRxn2	LatticeGasRx
0.240681	3.710352	       KtM	    LGRxn2	LatticeGasRx
0.238878	3.671024	       KtM	    LGRxn2	LatticeGasRx
0.238376	3.659319	       KtM	    LGRxn2	LatticeGasRx
0.237074	3.632193	       KtM	    LGRxn2	LatticeGasRx
0.235433	3.595190	       KtM	    LGRxn2	LatticeGasRx
0.235271	3.591941	       KtM	    LGRxn2	LatticeGasRx
0.233467	3.553361	       KtM	    LGRxn2	LatticeGasRx
0.232505	3.531062	       KtM	    LGRxn2	LatticeGasRx
0.231663	3.513824	       KtM	    LGRxn2	LatticeGasRx
