Temperature	Pressure	Property	Source	Model
0.181162	-3.117545	       CpM	   Unknown	LatticeGasRx
0.182966	-3.108999	       CpM	   Unknown	LatticeGasRx
0.183575	-3.106212	       CpM	   Unknown	LatticeGasRx
0.184770	-3.100573	       CpM	   Unknown	LatticeGasRx
0.186573	-3.092452	       CpM	   Unknown	LatticeGasRx
0.188377	-3.084802	       CpM	   Unknown	LatticeGasRx
0.190180	-3.077627	       CpM	   Unknown	LatticeGasRx
0.191984	-3.070934	       CpM	   Unknown	LatticeGasRx
0.193788	-3.064728	       CpM	   Unknown	LatticeGasRx
0.195591	-3.059013	       CpM	   Unknown	LatticeGasRx
0.197395	-3.053795	       CpM	   Unknown	LatticeGasRx
0.199198	-3.049081	       CpM	   Unknown	LatticeGasRx
0.201002	-3.044876	       CpM	   Unknown	LatticeGasRx
0.202806	-3.041185	       CpM	   Unknown	LatticeGasRx
0.204609	-3.038014	       CpM	   Unknown	LatticeGasRx
0.206413	-3.035369	       CpM	   Unknown	LatticeGasRx
0.208216	-3.033255	       CpM	   Unknown	LatticeGasRx
0.210020	-3.031679	       CpM	   Unknown	LatticeGasRx
0.211824	-3.030644	       CpM	   Unknown	LatticeGasRx
0.213627	-3.030157	       CpM	   Unknown	LatticeGasRx
0.215431	-3.030222	       CpM	   Unknown	LatticeGasRx
0.217234	-3.030844	       CpM	   Unknown	LatticeGasRx
0.219038	-3.032028	       CpM	   Unknown	LatticeGasRx
0.220842	-3.033777	       CpM	   Unknown	LatticeGasRx
0.222645	-3.036096	       CpM	   Unknown	LatticeGasRx
0.224449	-3.038988	       CpM	   Unknown	LatticeGasRx
0.226253	-3.042456	       CpM	   Unknown	LatticeGasRx
0.228056	-3.046504	       CpM	   Unknown	LatticeGasRx
0.229860	-3.051134	       CpM	   Unknown	LatticeGasRx
0.231663	-3.056348	       CpM	   Unknown	LatticeGasRx
0.233467	-3.062148	       CpM	   Unknown	LatticeGasRx
0.235271	-3.068536	       CpM	   Unknown	LatticeGasRx
0.237074	-3.075512	       CpM	   Unknown	LatticeGasRx
0.238878	-3.083077	       CpM	   Unknown	LatticeGasRx
0.240681	-3.091232	       CpM	   Unknown	LatticeGasRx
0.242485	-3.099976	       CpM	   Unknown	LatticeGasRx
0.243681	-3.106212	       CpM	   Unknown	LatticeGasRx
0.244289	-3.109131	       CpM	   Unknown	LatticeGasRx
0.246092	-3.118478	       CpM	   Unknown	LatticeGasRx
0.247896	-3.128368	       CpM	   Unknown	LatticeGasRx
0.249699	-3.138799	       CpM	   Unknown	LatticeGasRx
0.251503	-3.149768	       CpM	   Unknown	LatticeGasRx
0.253307	-3.161270	       CpM	   Unknown	LatticeGasRx
0.255110	-3.173303	       CpM	   Unknown	LatticeGasRx
0.256914	-3.185861	       CpM	   Unknown	LatticeGasRx
0.256983	-3.186373	       CpM	   Unknown	LatticeGasRx
0.258717	-3.198132	       CpM	   Unknown	LatticeGasRx
0.260521	-3.210838	       CpM	   Unknown	LatticeGasRx
